Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Mozambique,MOZ,Total reserves in months of imports,FI.RES.TOTL.MO,..,..,..,..,3.95024419309486,3.48102020336704,4.10724202352591,3.68524922948368,5.34312540356023,5.20688842425985,3.88667552242549,2.81877584383824,3.19958231647726,3.23781037939398,2.81635127253168,2.99979204457786,4.69284480579134,3.11688358181244,4.52133143903791,5.30757475895105,4.08988414045527,2.00955486280546,3.26840955581723,3.4400564661862,..
Namibia,NAM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,234251046.833656,323133447.622758,325217778.017771,345060355.267101,312104907.411467,449578847.200303,896022010.407354,1292948220.14149,2050927526.8344,1695691125.42722,1786689867.90836,1745866242.29235,1511161812.62397,1177201629.8477,1688180787.14781,1833673822.03675,2432221196.06343,2149813974.088,2049134995.15919,2171055563.07623,2763919782.17434,2803462864.6202,2956284637.81427,3355524014.61227,3104525016.06736
Namibia,NAM,Total reserves in months of imports,FI.RES.TOTL.MO,1.48754286759837,2.36940491605243,1.89825022310505,1.50977684354761,1.23236410502169,1.63763765079408,2.65869499920016,3.00444880825547,4.55500536671567,3.12254907635517,3.20760398199166,2.63431859193471,2.51318458832551,1.74678929742964,2.75104426276729,3.22198799107636,4.30598122461788,3.58064380954052,3.82775023321378,5.04044744860449,4.52620796292388,4.05042535811041,3.72774979747463,3.95760383889023,..
Nigeria,NGA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,10646598366.0477,7566806239.09119,7415087386.00119,17256543969.1635,28632051717.2055,42735039033.3081,51906164585.6826,53598093556.5368,43129830238.1048,33305051215.6973,33691784435.7376,44973806131.6587,43675023637.5804,35070259874.4871,29011450144.31,28020197619.3379,40499220796.3652,43719362674.791,39382191478.7729,38028751517.615,41727503547.2316,36809762970.197,33452495121.7329,40405994024.7986,46024916767.4055
Nigeria,NGA,Total reserves in months of imports,FI.RES.TOTL.MO,6.82011838685131,4.86841650909391,3.53225471979061,8.74799100376589,9.60467541549227,12.0982199034067,10.2180371505246,7.88144773894107,7.98411055165794,4.37788525667586,3.53184194734956,5.19347277530649,5.08562033779415,3.92421294227136,4.06769256756332,6.16907128225614,7.99776517285898,6.17649818075879,4.20823395263946,5.80242492927345,6.4228056688618,4.82273022445492,5.11997312993286,7.20884197072518,7.11796797049567
Rwanda,RWA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,212109512.511183,243728532.498222,214698552.288102,314640045.452476,256882287.17377,381762789.729147,783926885.383969,769313046.836517,1009885490.217,806395755.959934,717570235.836789,474526025.973946,654417583.464105,945137111.233455,917982055.127134,1013798070.46449,1179023818.21496,1354679758.16221,1464534537.8348,1719664098.77361,1867245803.70416,1725586898.68952,1834052909.65197,2406465191.3504,1962663787.86036
Rwanda,RWA,Total reserves in months of imports,FI.RES.TOTL.MO,..,..,..,..,..,..,..,..,..,5.69636225310919,3.83010457612926,2.27391733575385,2.97395311062963,3.96943077008829,3.57592449884309,3.59817785932419,4.18159625078867,4.38854268645866,4.30465520036574,5.44665496518955,5.47318132745182,3.93246331445544,3.60403578270489,4.18468259139653,..
Sao Tome and Principe,STP,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,15481933.6221487,17352535.2577729,25470020.0019815,19503428.3234182,26702730.9769363,34181487.4676944,39331621.0517574,61292170.2180379,66659123.448409,48170349.065802,52125217.7863105,51587491.1367281,63787766.5841619,63523954.9791131,72864704.9867351,63203006.4164723,58950229.500284,43683545.117539,47148376.7357912,75287733.6769769,75017386.4624661,64476467.0374442,46247347.8884686,58787511.7763146,..
Sao Tome and Principe,STP,Total reserves in months of imports,FI.RES.TOTL.MO,4.26702552421825,4.63994761121516,6.00601603862824,4.068051199407,5.5667847706552,5.11929048671958,5.49931646967076,6.36232780873408,7.6416540747777,4.70788283572357,4.18749313477405,4.21105699025785,4.24773385282658,3.24361050346013,4.5989823842938,4.0284435346336,3.58653175138319,2.62268529103604,2.92607566528058,5.52294491311847,4.38717146225122,2.9991013874825,2.58127851159372,3.45560369469119,..
Senegal,SEN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,Total reserves in months of imports,FI.RES.TOTL.MO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,37133887.9198106,69794569.4340033,67387801.9996701,34591085.9657841,56244154.2963725,112923278.381745,40768609.3993161,63833877.5195002,190546677.641739,255584702.553665,279115073.987238,308093541.248072,425902438.873118,465010215.592435,536145674.407411,523503786.87859,545203276.387118,549521831.728019,580545515.11504,559681941.832234,702584737.676732,638960849.807493,682793969.314271,773677575.743445,..
Seychelles,SYC,Total reserves in months of imports,FI.RES.TOTL.MO,0.653681222445918,1.24583740650363,1.24223659290958,0.580362678781282,0.722026663525113,1.30496962022344,0.478185271390481,0.657866134156357,2.17787117539294,2.86784093455026,2.65753665261605,2.40190801743564,3.07055063859826,3.28408119354064,4.16789301891773,3.68830215552587,3.34141535258461,3.00007028892703,3.24387390017583,4.75830279763568,4.39700222770535,3.20354803664098,3.16707979951498,3.66691276850985,..
Sierra Leone,SLE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,51311629.2747664,84690145.2514574,66617191.3528421,125104244.368796,170505508.389789,183927216.134409,216555180.811995,220167661.341698,404964508.63092,408971756.317222,439130952.881157,477987067.655213,532538016.704371,600784544.071815,579013520.60832,497242646.676568,549121050.851389,501210759.592547,530137881.482077,707703898.12545,945907747.182478,624496474.631726,495698793.817761,433270129.080483,..
Sierra Leone,SLE,Total reserves in months of imports,FI.RES.TOTL.MO,2.11750626816054,2.84809723704774,1.89801135088378,3.49246995758767,4.01717357157078,4.53043113185203,4.07726894518624,3.85920643011892,6.10085505782486,4.12010211865058,1.94363109796129,2.13293395011697,2.36028530883368,2.21097616476445,2.95870789327103,3.90808805694973,3.85906398459109,3.88778762229147,3.71476218948119,6.08846736606784,5.70444311728532,3.49433181780899,2.61414568311305,1.75019478536003,..
South Africa,ZAF,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,7626856919.15025,7816784858.41019,8154089032.58033,14886243628.1943,20624460695.2026,25593361431.1639,32919403650.564,34070371606.9593,39602644576.4755,43819545749.0238,48748260246.0381,50688078405.0297,49708174893.5691,49121568380.4854,45887065756.7249,47180127300.8565,50722891363.2361,51642041966.6735,55055893656.867,55008491995.5568,57597149617.2517,60553113006.2544,62491675820.3129,65434957159.2265,76023398333.6109
